city,timestamp,temperature,season
New York,2010-06-15,27.067551256969825,summer
New York,2010-06-16,24.268538733373884,summer
New York,2010-06-17,24.977884024840783,summer
New York,2010-06-18,27.583109565385094,summer
New York,2010-06-19,14.441693545487215,summer
New York,2010-06-20,35.104702308809486,summer
New York,2010-06-21,19.616061611160298,summer
New York,2010-06-22,24.86362359330846,summer
New York,2010-06-23,27.69388093441771,summer
New York,2010-06-24,20.979933611287198,summer
New York,2010-06-25,16.96810805523673,summer
New York,2010-06-26,33.41145105459434,summer
New York,2010-06-27,28.41715078571133,summer
New York,2010-06-28,22.664550787269015,summer
New York,2010-06-29,19.58556213897664,summer
New York,2010-06-30,23.917537158900693,summer
New York,2010-07-01,22.81501736459633,summer
New York,2010-07-02,25.353892455044424,summer
New York,2010-07-03,27.739555945186925,summer
New York,2010-07-04,23.39514926307971,summer
New York,2010-07-05,26.438759754936438,summer
New York,2010-07-06,29.01364121673991,summer
New York,2010-07-07,19.12072966542275,summer
New York,2010-07-08,26.141020546314607,summer
New York,2010-07-09,23.92852465104855,summer
New York,2010-07-10,15.514686629338195,summer
New York,2010-07-11,17.21753161478171,summer
New York,2010-07-12,20.065397805911637,summer
New York,2010-07-13,28.18498329460975,summer
New York,2010-07-14,29.54926471392644,summer
New York,2010-07-15,24.496181850334352,summer
New York,2010-07-16,27.929811264338134,summer
New York,2010-07-17,29.91615029780755,summer
New York,2010-07-18,20.16556455756523,summer
New York,2010-07-19,15.536096728027687,summer
New York,2010-07-20,24.758097465241164,summer
New York,2010-07-21,22.348436266895803,summer
New York,2010-07-22,24.961458751522255,summer
New York,2010-07-23,24.21641300290103,summer
New York,2010-07-24,21.529744449641363,summer
New York,2010-07-25,24.988571350576546,summer
New York,2010-07-26,25.387796881226432,summer
New York,2010-07-27,29.370609251745506,summer
New York,2010-07-28,27.80016908717112,summer
New York,2010-07-29,32.788217196751674,summer
New York,2010-07-30,24.623636999949827,summer
New York,2010-07-31,35.481984729245944,summer
New York,2010-08-01,30.35380689225878,summer
New York,2010-08-02,22.22316013766847,summer
New York,2010-08-03,22.333287673374,summer
New York,2010-08-04,25.724034733525023,summer
New York,2010-08-05,25.239206422652313,summer
New York,2010-08-06,28.87054083073536,summer
New York,2010-08-07,31.0120569450278,summer
New York,2010-08-08,35.69974878564442,summer
New York,2010-08-09,16.520766585036746,summer
New York,2010-08-10,25.100052313762294,summer
New York,2010-08-11,23.247499432488965,summer
New York,2010-08-12,23.02387015449836,summer
New York,2010-08-13,24.315336409404527,summer
New York,2010-08-14,29.77174018884969,summer
New York,2010-08-15,25.610998973146756,summer
New York,2010-08-16,21.53331882440467,summer
New York,2010-08-17,29.366199686532575,summer
New York,2010-08-18,21.92809428335832,summer
New York,2010-08-19,25.388393611317014,summer
New York,2010-08-20,22.294859564987636,summer
New York,2010-08-21,25.098476744807304,summer
New York,2010-08-22,20.13653657130881,summer
New York,2010-08-23,26.50249135344876,summer
New York,2010-08-24,29.424741119066134,summer
New York,2010-08-25,30.43289970811445,summer
New York,2010-08-26,21.224993280008338,summer
New York,2010-08-27,21.645625402179576,summer
New York,2010-08-28,28.634742413104483,summer
New York,2010-08-29,30.559339924244888,summer
New York,2010-08-30,24.99804654809467,summer
New York,2010-08-31,21.998726034013714,summer
New York,2010-09-01,10.370468067660669,autumn
New York,2010-09-02,14.526166919243977,autumn
New York,2010-09-03,8.276583697408721,autumn
New York,2010-09-04,16.31632246586283,autumn
New York,2010-09-05,17.79315754073209,autumn
New York,2010-09-06,15.20754826082337,autumn
New York,2010-09-07,15.199297992347086,autumn
New York,2010-09-08,11.547330281834965,autumn
New York,2010-09-09,20.329436838357857,autumn
New York,2010-09-10,14.305674631701473,autumn
New York,2010-09-11,12.68730915074309,autumn
New York,2010-09-12,11.683381617833852,autumn
New York,2010-09-13,10.275341228652273,autumn
New York,2010-09-14,19.858811907683062,autumn
New York,2010-09-15,15.136638893279999,autumn
New York,2010-09-16,12.031518502448346,autumn
New York,2010-09-17,17.242273007237017,autumn
New York,2010-09-18,13.971281572295563,autumn
New York,2010-09-19,9.656173713992276,autumn
New York,2010-09-20,15.7249121145312,autumn
New York,2010-09-21,22.06394397875714,autumn
New York,2010-09-22,17.63310672005163,autumn
New York,2010-09-23,17.695171589830483,autumn
New York,2010-09-24,13.511274315779463,autumn
New York,2010-09-25,10.981839383981491,autumn
New York,2010-09-26,15.023839022978484,autumn
New York,2010-09-27,16.09434100338423,autumn
New York,2010-09-28,15.838454728457547,autumn
New York,2010-09-29,18.642598894277604,autumn
New York,2010-09-30,10.758948077402216,autumn
New York,2010-10-01,7.261332368944701,autumn
New York,2010-10-02,15.33285841658123,autumn
New York,2010-10-03,16.32385257111836,autumn
New York,2010-10-04,14.496108317317177,autumn
New York,2010-10-05,12.352689649937725,autumn
New York,2010-10-06,17.203757745178045,autumn
New York,2010-10-07,15.153722975116997,autumn
New York,2010-10-08,17.863896301805372,autumn
New York,2010-10-09,18.781389988719017,autumn
New York,2010-10-10,16.496704605582035,autumn
New York,2010-10-11,7.230929653619231,autumn
New York,2010-10-12,13.334630932715326,autumn
New York,2010-10-13,22.687138927944034,autumn
New York,2010-10-14,9.997204509899225,autumn
New York,2010-10-15,26.601434503160217,autumn
New York,2010-10-16,10.858189580000808,autumn
New York,2010-10-17,18.085998634000447,autumn
New York,2010-10-18,6.892370277452356,autumn
New York,2010-10-19,16.953637967891716,autumn
New York,2010-10-20,16.359164540083857,autumn
New York,2010-10-21,13.794262725618449,autumn
New York,2010-10-22,8.174145413682794,autumn
New York,2010-10-23,11.689747760801655,autumn
New York,2010-10-24,8.062445817547113,autumn
New York,2010-10-25,8.035728950552032,autumn
New York,2010-10-26,18.540753426593042,autumn
New York,2010-10-27,3.8846421452308117,autumn
New York,2010-10-28,14.67635632110429,autumn
New York,2010-10-29,19.532788218523116,autumn
New York,2010-10-30,11.945015228435768,autumn
New York,2010-10-31,13.212964449567485,autumn
New York,2010-11-01,22.88275475175289,autumn
New York,2010-11-02,16.625264559037984,autumn
New York,2010-11-03,23.180638960799108,autumn
New York,2010-11-04,16.170283088647814,autumn
New York,2010-11-05,21.426993245287214,autumn
New York,2010-11-06,21.751881492880706,autumn
New York,2010-11-07,15.620295883731385,autumn
New York,2010-11-08,14.22746540695905,autumn
New York,2010-11-09,18.74729842562997,autumn
New York,2010-11-10,18.755148998378996,autumn
New York,2010-11-11,21.27710958288213,autumn
New York,2010-11-12,16.77595129137634,autumn
New York,2010-11-13,27.530236301678805,autumn
New York,2010-11-14,10.963995467169623,autumn
New York,2010-11-15,22.50683036963398,autumn
New York,2010-11-16,24.082862182067984,autumn
New York,2010-11-17,12.688743999605958,autumn
New York,2010-11-18,19.404937894575873,autumn
New York,2010-11-19,4.608241985136148,autumn
New York,2010-11-20,17.01428303887446,autumn
New York,2010-11-21,13.110964724836531,autumn
New York,2010-11-22,13.23703390990977,autumn
New York,2010-11-23,8.720780852555714,autumn
New York,2010-11-24,8.470406916329052,autumn
New York,2010-11-25,19.53722199244344,autumn
New York,2010-11-26,23.090148783468365,autumn
New York,2010-11-27,22.86833299468673,autumn
New York,2010-11-28,22.003236247397606,autumn
New York,2010-11-29,15.56388756205493,autumn
New York,2010-11-30,7.312260412956563,autumn
New York,2010-12-01,2.426123253601039,winter
New York,2010-12-02,-12.919130223499868,winter
New York,2010-12-03,-3.9476428659680685,winter
New York,2010-12-04,1.8559278231410572,winter
New York,2010-12-05,-0.8183430768334566,winter
New York,2010-12-06,11.03749121208276,winter
New York,2010-12-07,-2.347985069618667,winter
New York,2010-12-08,-3.2292444784473027,winter
New York,2010-12-09,6.984785584980209,winter
New York,2010-12-10,2.8070068186764994,winter
New York,2010-12-11,0.0854968241461774,winter
New York,2010-12-12,-8.31897606617466,winter
New York,2010-12-13,-3.363392507217138,winter
New York,2010-12-14,-4.244260822777676,winter
New York,2010-12-15,-2.537553039399169,winter
New York,2010-12-16,6.563730377723566,winter
New York,2010-12-17,-1.5204182991515562,winter
New York,2010-12-18,1.1446576871627872,winter
New York,2010-12-19,-3.770212436783975,winter
New York,2010-12-20,-0.36380370496879233,winter
New York,2010-12-21,-6.643285892121968,winter
New York,2010-12-22,7.168144287310464,winter
New York,2010-12-23,1.2104684679891993,winter
New York,2010-12-24,6.265907921874297,winter
New York,2010-12-25,1.5167667040666508,winter
New York,2010-12-26,-5.85294233714973,winter
New York,2010-12-27,-6.182222089925431,winter
New York,2010-12-28,-6.38670136440137,winter
New York,2010-12-29,13.733138854160128,winter
New York,2010-12-30,-6.974830320471721,winter
New York,2010-12-31,-3.215617815080247,winter
New York,2011-01-01,4.051329825872982,winter
New York,2011-01-02,3.0258894951341486,winter
New York,2011-01-03,-2.9877671969618893,winter
New York,2011-01-04,-2.6608381751230303,winter
New York,2011-01-05,10.634898191911242,winter
New York,2011-01-06,-3.529675768394328,winter
New York,2011-01-07,-3.6142745340717104,winter
New York,2011-01-08,4.696144643047021,winter
New York,2011-01-09,-2.81846390703167,winter
New York,2011-01-10,1.6400853157708468,winter
New York,2011-01-11,-6.637228453744296,winter
New York,2011-01-12,-4.091474221900731,winter
New York,2011-01-13,-1.5268447373056038,winter
New York,2011-01-14,3.2387395009219104,winter
New York,2011-01-15,2.6385589944674113,winter
New York,2011-01-16,-4.91084036604984,winter
New York,2011-01-17,-2.0756102473232687,winter
New York,2011-01-18,-1.4991393907228674,winter
New York,2011-01-19,-4.417287311954606,winter
New York,2011-01-20,6.295113690052611,winter
New York,2011-01-21,-1.9722666725447495,winter
New York,2011-01-22,8.075046949155439,winter
New York,2011-01-23,1.6420851508748209,winter
New York,2011-01-24,0.990787671035209,winter
New York,2011-01-25,-3.4429087695386418,winter
New York,2011-01-26,5.66366519057203,winter
New York,2011-01-27,12.03955598098872,winter
New York,2011-01-28,3.4588479489358708,winter
New York,2011-01-29,-6.303092009312787,winter
New York,2011-01-30,-3.990972337880315,winter
New York,2011-01-31,-7.539513419485243,winter
New York,2011-02-01,-2.0875452013610913,winter
New York,2011-02-02,-2.9922110056891995,winter
New York,2011-02-03,0.8884910976684537,winter
New York,2011-02-04,-2.4843292857065027,winter
New York,2011-02-05,2.657427129537405,winter
New York,2011-02-06,9.522722057401493,winter
New York,2011-02-07,-0.24337515122694556,winter
New York,2011-02-08,-0.6951125339469113,winter
New York,2011-02-09,5.861253420384019,winter
New York,2011-02-10,7.331152219810294,winter
New York,2011-02-11,0.7162586847386815,winter
New York,2011-02-12,-0.05609904980277982,winter
New York,2011-02-13,-3.4111968236071117,winter
New York,2011-02-14,3.624099986410309,winter
New York,2011-02-15,-11.551815299549395,winter
New York,2011-02-16,-0.01847086293997285,winter
New York,2011-02-17,2.485379088504656,winter
New York,2011-02-18,4.268788729002718,winter
New York,2011-02-19,10.172377759352074,winter
New York,2011-02-20,-2.3034927175237923,winter
New York,2011-02-21,-0.7501382534636154,winter
New York,2011-02-22,-0.16025829023305643,winter
New York,2011-02-23,4.580222616645032,winter
New York,2011-02-24,7.766373160017556,winter
New York,2011-02-25,-4.9926919162950405,winter
New York,2011-02-26,-4.565427829262816,winter
New York,2011-02-27,9.877281198883335,winter
New York,2011-02-28,1.6088452632261265,winter
New York,2011-03-01,14.019279000163008,spring
New York,2011-03-02,3.445099383826605,spring
New York,2011-03-03,5.84790340423515,spring
New York,2011-03-04,-1.053604113382855,spring
New York,2011-03-05,12.875673928163632,spring
New York,2011-03-06,2.9757551146645165,spring
New York,2011-03-07,14.679350948808658,spring
New York,2011-03-08,16.92836619772863,spring
New York,2011-03-09,3.8880287539367577,spring
New York,2011-03-10,5.62853281137163,spring
New York,2011-03-11,12.96993274109342,spring
New York,2011-03-12,8.504414703385722,spring
New York,2011-03-13,10.649293152163258,spring
New York,2011-03-14,0.9521608916503475,spring
New York,2011-03-15,2.190352398038426,spring
New York,2011-03-16,7.437645726265154,spring
New York,2011-03-17,5.967915252765117,spring
New York,2011-03-18,11.275548472087529,spring
New York,2011-03-19,13.89011648003082,spring
New York,2011-03-20,0.3013296059562993,spring
New York,2011-03-21,16.903032544302462,spring
New York,2011-03-22,0.8123729988158388,spring
New York,2011-03-23,15.763410291237435,spring
New York,2011-03-24,9.526814997570918,spring
New York,2011-03-25,12.074560554069361,spring
New York,2011-03-26,12.641654601729421,spring
New York,2011-03-27,3.229514639816257,spring
New York,2011-03-28,12.936731866207452,spring
New York,2011-03-29,15.416188439355253,spring
New York,2011-03-30,9.853696455301561,spring
New York,2011-03-31,3.111573829364457,spring
New York,2011-04-01,3.772486872449271,spring
New York,2011-04-02,19.527189786080363,spring
New York,2011-04-03,20.148190063933885,spring
New York,2011-04-04,9.325099654178045,spring
New York,2011-04-05,11.513155613287768,spring
New York,2011-04-06,14.522233387014525,spring
New York,2011-04-07,16.221768337438483,spring
New York,2011-04-08,8.368573821762086,spring
New York,2011-04-09,9.202241641574307,spring
New York,2011-04-10,12.653861825089416,spring
New York,2011-04-11,8.514708625519495,spring
New York,2011-04-12,5.868021947049107,spring
New York,2011-04-13,6.590679865188063,spring
New York,2011-04-14,9.528597423682198,spring
New York,2011-04-15,18.194238975236264,spring
New York,2011-04-16,2.390683801747768,spring
New York,2011-04-17,15.234015317155782,spring
New York,2011-04-18,12.125367881578494,spring
New York,2011-04-19,7.381188989913051,spring
New York,2011-04-20,17.274297382870984,spring
New York,2011-04-21,7.41495677554947,spring
New York,2011-04-22,14.247258020969035,spring
New York,2011-04-23,5.945023536176159,spring
New York,2011-04-24,15.167385398028225,spring
New York,2011-04-25,12.34033034666618,spring
New York,2011-04-26,13.426498846594054,spring
New York,2011-04-27,10.400006881312882,spring
New York,2011-04-28,10.826999644678962,spring
New York,2011-04-29,5.0490879410875,spring
New York,2011-04-30,19.221848082380323,spring
New York,2011-05-01,13.486322012537606,spring
New York,2011-05-02,18.067027776340588,spring
New York,2011-05-03,19.63074478700296,spring
New York,2011-05-04,13.89132522957497,spring
New York,2011-05-05,15.57072142116671,spring
New York,2011-05-06,5.48391228583007,spring
New York,2011-05-07,17.896800083494643,spring
New York,2011-05-08,13.015738576414254,spring
New York,2011-05-09,19.325232098547218,spring
New York,2011-05-10,17.38961539887928,spring
New York,2011-05-11,3.2484857759623464,spring
New York,2011-05-12,10.863786296712902,spring
New York,2011-05-13,12.911984765980613,spring
New York,2011-05-14,4.452241415595523,spring
New York,2011-05-15,3.659100641780583,spring
New York,2011-05-16,16.13604132042063,spring
New York,2011-05-17,22.624596592477296,spring
New York,2011-05-18,6.837068963143159,spring
New York,2011-05-19,9.360623490466132,spring
New York,2011-05-20,8.202559347745202,spring
New York,2011-05-21,-1.3556143478729084,spring
New York,2011-05-22,2.5867308191202953,spring
New York,2011-05-23,10.734327568935768,spring
New York,2011-05-24,10.128334317132055,spring
New York,2011-05-25,6.933617666923903,spring
New York,2011-05-26,2.541734703817477,spring
New York,2011-05-27,6.784690041701741,spring
New York,2011-05-28,19.917273811303076,spring
New York,2011-05-29,11.516240704637816,spring
New York,2011-05-30,7.0249912393923895,spring
New York,2011-05-31,13.650771612862922,spring
New York,2011-06-01,24.182542119173018,summer
New York,2011-06-02,21.819903002594717,summer
New York,2011-06-03,32.10876960621519,summer
New York,2011-06-04,23.17936320641532,summer
New York,2011-06-05,28.972283605280808,summer
New York,2011-06-06,16.877412570160587,summer
New York,2011-06-07,27.176265110226243,summer
New York,2011-06-08,25.731759847176512,summer
New York,2011-06-09,21.980697500210326,summer
New York,2011-06-10,20.38397282026756,summer
New York,2011-06-11,26.756185819575432,summer
New York,2011-06-12,23.544542944565336,summer
New York,2011-06-13,22.83283943477046,summer
New York,2011-06-14,24.20221498899847,summer
New York,2011-06-15,19.979906710517792,summer
New York,2011-06-16,29.919442906180283,summer
New York,2011-06-17,33.04654228355664,summer
New York,2011-06-18,23.386934729613507,summer
New York,2011-06-19,27.71700635800095,summer
New York,2011-06-20,23.33942858043618,summer
New York,2011-06-21,25.519320228093697,summer
New York,2011-06-22,24.337770673040687,summer
New York,2011-06-23,25.27868218518055,summer
New York,2011-06-24,18.471530955446696,summer
New York,2011-06-25,26.919775533315445,summer
New York,2011-06-26,24.028597465514647,summer
New York,2011-06-27,25.008453409187883,summer
New York,2011-06-28,20.597313856371706,summer
New York,2011-06-29,29.777872783837786,summer
New York,2011-06-30,25.28138890574212,summer
New York,2011-07-01,33.67115165336111,summer
New York,2011-07-02,21.679892800975626,summer
New York,2011-07-03,18.315678692185372,summer
New York,2011-07-04,17.597284301779645,summer
New York,2011-07-05,22.22971726494635,summer
New York,2011-07-06,38.10257456249698,summer
New York,2011-07-07,21.970476909225276,summer
New York,2011-07-08,23.692346988480473,summer
New York,2011-07-09,21.606767648560595,summer
New York,2011-07-10,29.305863206981712,summer
New York,2011-07-11,24.237898651791934,summer
New York,2011-07-12,23.778519381307678,summer
New York,2011-07-13,31.364394805908752,summer
New York,2011-07-14,28.643611548210913,summer
New York,2011-07-15,27.868011591077185,summer
New York,2011-07-16,26.559316369712164,summer
New York,2011-07-17,19.39335015744936,summer
New York,2011-07-18,30.18131133782928,summer
New York,2011-07-19,23.159341597644303,summer
New York,2011-07-20,28.217628851762274,summer
New York,2011-07-21,21.257077681911852,summer
New York,2011-07-22,26.114528326063965,summer
New York,2011-07-23,29.315043949080113,summer
New York,2011-07-24,19.58522907823738,summer
New York,2011-07-25,15.722589484276506,summer
New York,2011-07-26,18.12129285638933,summer
New York,2011-07-27,32.54193467425471,summer
New York,2011-07-28,25.262182709534013,summer
New York,2011-07-29,27.531441988544675,summer
New York,2011-07-30,22.66732034996518,summer
New York,2011-07-31,24.7796738323214,summer
New York,2011-08-01,21.54366601778696,summer
New York,2011-08-02,29.302280040394386,summer
New York,2011-08-03,29.07727822977526,summer
New York,2011-08-04,28.19074135730051,summer
New York,2011-08-05,33.162297212047314,summer
New York,2011-08-06,28.639060778666007,summer
New York,2011-08-07,25.78135386760362,summer
New York,2011-08-08,21.523170784103378,summer
New York,2011-08-09,26.649769519961225,summer
New York,2011-08-10,21.223374790255836,summer
New York,2011-08-11,18.38587053616233,summer
New York,2011-08-12,29.416381391704526,summer
New York,2011-08-13,21.766223177483703,summer
New York,2011-08-14,23.174779260382238,summer
New York,2011-08-15,29.454131306219615,summer
New York,2011-08-16,24.687365801140235,summer
New York,2011-08-17,20.722740833371418,summer
New York,2011-08-18,21.296181792287804,summer
New York,2011-08-19,20.604270647247162,summer
New York,2011-08-20,15.481410119762915,summer
New York,2011-08-21,25.527363867115188,summer
New York,2011-08-22,30.451237522826528,summer
New York,2011-08-23,30.394789246008123,summer
New York,2011-08-24,22.846048299832177,summer
New York,2011-08-25,19.306755665068273,summer
New York,2011-08-26,21.72898571376423,summer
New York,2011-08-27,26.594208166036122,summer
New York,2011-08-28,26.17208144287536,summer
New York,2011-08-29,18.00624221593639,summer
New York,2011-08-30,26.727108104314272,summer
New York,2011-08-31,26.947245720595244,summer
New York,2011-09-01,12.872245547836327,autumn
New York,2011-09-02,11.430824596470092,autumn
New York,2011-09-03,19.158679442754877,autumn
New York,2011-09-04,1.48795923247064,autumn
New York,2011-09-05,12.737781677103087,autumn
New York,2011-09-06,14.26423438782037,autumn
New York,2011-09-07,13.275368321839391,autumn
New York,2011-09-08,10.994824512472531,autumn
New York,2011-09-09,20.48801782448257,autumn
New York,2011-09-10,18.691064862007202,autumn
New York,2011-09-11,19.258472818430445,autumn
New York,2011-09-12,19.70398346527935,autumn
New York,2011-09-13,11.93139441578233,autumn
New York,2011-09-14,13.404076570067883,autumn
New York,2011-09-15,11.256525119721061,autumn
New York,2011-09-16,14.544413869353773,autumn
New York,2011-09-17,10.237586431952526,autumn
New York,2011-09-18,16.420301592713788,autumn
New York,2011-09-19,15.828536105243321,autumn
New York,2011-09-20,10.874296464017934,autumn
New York,2011-09-21,12.242422965659312,autumn
New York,2011-09-22,12.74191522474296,autumn
New York,2011-09-23,18.734877371819806,autumn
New York,2011-09-24,9.114388250577463,autumn
New York,2011-09-25,10.851126855440947,autumn
New York,2011-09-26,15.596943506843427,autumn
New York,2011-09-27,17.856008157018337,autumn
New York,2011-09-28,25.528679912051732,autumn
New York,2011-09-29,20.53606885177824,autumn
New York,2011-09-30,14.277219794605424,autumn
New York,2011-10-01,4.703655859680861,autumn
New York,2011-10-02,13.352293786001779,autumn
New York,2011-10-03,10.092742956725527,autumn
New York,2011-10-04,21.660599889318398,autumn
New York,2011-10-05,19.911742475803123,autumn
New York,2011-10-06,18.099153883480156,autumn
New York,2011-10-07,16.31448965531563,autumn
New York,2011-10-08,14.489194960859201,autumn
New York,2011-10-09,17.94405635734719,autumn
New York,2011-10-10,19.103762887395963,autumn
New York,2011-10-11,15.529458427360396,autumn
New York,2011-10-12,21.3347531414773,autumn
New York,2011-10-13,14.589586583845351,autumn
